0.000000000000e+00,1.149210000000e-03,4.356000000000e-03,5.806292640625e-02,1.331702556250e-01,5.462153265625e-02,1.459622025000e-01,5.584064378906e-02,5.888205566406e-02,5.647158140625e-02,1.380122500000e-03,2.597813476562e-03,8.155665035156e-02,7.135576562500e-02,7.215939062500e-02,7.188766410156e-02,9.477022500000e-03,1.431676406250e-01,5.426861441406e-02,5.798765003906e-02,4.363428164062e-03,4.573140625000e-03,5.949330765625e-02,4.559025660156e-02,1.336222331641e-01,1.485524306250e-01,4.530512250000e-02,5.362119140625e-02,5.120037562500e-02,5.732133785156e-02,1.273597656250e-01,3.823103476562e-03,8.287921265625e-02,1.579714706641e-01,9.500265062500e-02,5.383560062500e-02,5.561932640625e-02,5.547496972656e-02,9.001500062500e-02,3.271125039063e-03,5.583473628906e-02,9.296401000000e-02,9.443713128906e-02,1.564054191016e-01,4.664250097656e-02,9.375078515625e-02,1.080888909766e-01,1.362578797266e-01,9.406489000000e-02,5.760300003906e-02,1.443145126563e-01,3.954629390625e-02,1.516469628516e-01,8.076964000000e-02,1.542869300391e-01,4.231763265625e-02,4.695618128906e-02,1.259495737891e-01,4.597004003906e-02,4.130472226563e-03,1.577926659766e-01,1.424779389062e-01,5.628163140625e-02,5.506942222656e-02,1.514669101563e-01,5.722860062500e-02,9.002625191406e-02,5.754301410156e-02,5.904596253906e-02,6.936639062500e-02,1.472160976563e-01,9.037539062500e-02,1.505197509766e-01,5.795454390625e-02,1.506992400000e-01,5.601209722656e-02,1.519684034766e-01,1.501998469141e-01,5.967943628906e-02,1.239392025000e-01,1.550193756250e-01,1.245913506250e-01,5.872746390625e-02,1.533505600000e-01,4.517218890625e-02,1.492180326562e-01,1.462488806250e-01,4.733616097656e-02,1.240844656641e-01,5.521912515625e-02,4.768218140625e-02,1.434657659766e-01,1.173490664062e-01,8.398041753906e-02,6.230016000000e-02,9.736740140625e-02,1.389705201562e-01,1.263758062891e-01,1.259451376563e-01,4.092000976563e-03,8.419790347656e-02,1.156382531641e-01,8.333686410156e-02,8.277129000000e-02,1.476960976562e-01,1.481913144141e-01,5.454852191406e-02,6.844110015625e-02
1.149210000000e-03,0.000000000000e+00,4.347753906250e-03,5.864873062500e-02,1.320959025000e-01,5.476185015625e-02,1.446375976563e-01,5.512810503906e-02,5.940492222656e-02,5.571960250000e-02,1.651406406250e-03,3.139500976562e-03,7.926688316406e-02,7.102225000000e-02,7.179720250000e-02,7.123894628906e-02,9.452700625000e-03,1.431392639063e-01,5.511636597656e-02,5.597068785156e-02,4.655503476562e-03,4.520881406250e-03,6.058982250000e-02,4.588967285156e-02,1.322185953516e-01,1.477345314063e-01,4.607462250000e-02,5.425987890625e-02,5.146659390625e-02,5.770504785156e-02,1.249357389063e-01,3.980821289063e-03,8.133904000000e-02,1.575544172266e-01,9.454856265625e-02,5.479110562500e-02,5.523675062500e-02,5.609496191406e-02,8.976765015625e-02,3.902344726563e-03,5.642109472656e-02,9.268219140625e-02,9.439104097656e-02,1.559509462891e-01,4.753762597656e-02,9.339136000000e-02,1.057103297266e-01,1.349230641016e-01,9.368190562500e-02,5.855492535156e-02,1.418746389063e-01,4.033570140625e-02,1.509759594141e-01,7.994756250000e-02,1.533652453516e-01,4.211217015625e-02,4.782695628906e-02,1.254709228516e-01,4.681543597656e-02,4.701673476562e-03,1.573163484766e-01,1.398760000000e-01,5.527201000000e-02,5.561048285156e-02,1.509225376562e-01,5.805690250000e-02,8.969650628906e-02,5.844004066406e-02,5.975885816406e-02,6.930056250000e-02,1.460099626563e-01,9.031527562500e-02,1.500642328516e-01,5.767802640625e-02,1.502434501563e-01,5.654586753906e-02,1.518319931641e-01,1.499577219141e-01,6.045144222656e-02,1.242738756250e-01,1.546652256250e-01,1.245031225000e-01,5.869717562500e-02,1.531743906250e-01,4.590306250000e-02,1.486680806250e-01,1.452276826563e-01,4.810071410156e-02,1.231264237891e-01,5.594998890625e-02,4.837250390625e-02,1.431534519141e-01,1.168699689063e-01,8.469918847656e-02,6.319567515625e-02,9.618526890625e-02,1.380494025000e-01,1.261981219141e-01,1.253956626562e-01,4.744626601563e-03,8.386454003906e-02,1.149421884766e-01,8.294760003906e-02,8.233312890625e-02,1.467273025000e-01,1.463492844141e-01,5.489356128906e-02,6.897189062500e-02
4.356000000000e-03,4.347753906250e-03,0.000000000000e+00,6.218789062500e-02,1.233151014062e-01,5.615715062500e-02,1.381794756250e-01,5.892452816406e-02,6.468438472656e-02,5.895184000000e-02,4.428902500000e-03,3.311283164062e-03,7.776080816406e-02,7.180390140625e-02,7.412006250000e-02,7.303844066406e-02,1.182384390625e-02,1.383189076562e-01,5.449014847656e-02,5.602984878906e-02,3.356029726562e-03,3.485426406250e-03,6.047295765625e-02,4.283606347656e-02,1.322276859766e-01,1.475808264063e-01,4.782969000000e-02,5.437641015625e-02,4.951737562500e-02,5.718375472656e-02,1.250329600000e-01,4.602774414062e-03,8.282884000000e-02,1.531499306641e-01,9.535744000000e-02,5.666780250000e-02,5.706723765625e-02,5.853677816406e-02,9.153650250000e-02,4.563846914063e-03,5.928920628906e-02,9.401122515625e-02,9.263272691406e-02,1.525244206641e-01,4.570776753906e-02,9.457931390625e-02,1.044299619141e-01,1.357415859766e-01,9.273547562500e-02,5.816236597656e-02,1.359304726562e-01,4.295256250000e-02,1.509565322266e-01,7.858911390625e-02,1.503646034766e-01,4.332642250000e-02,4.600756878906e-02,1.263846937891e-01,4.540361910156e-02,4.594297851562e-03,1.524853687891e-01,1.394368951562e-01,5.324556250000e-02,5.517507378906e-02,1.496722656250e-01,6.063290640625e-02,8.894187847656e-02,6.038384722656e-02,6.164357910156e-02,6.892593890625e-02,1.450276806250e-01,9.185445562500e-02,1.498512487891e-01,5.981693062500e-02,1.490056501562e-01,5.985668066406e-02,1.513550394141e-01,1.489429297266e-01,5.978941910156e-02,1.218359025000e-01,1.488416400000e-01,1.221677256250e-01,5.915840062500e-02,1.523145756250e-01,4.824612250000e-02,1.475712225000e-01,1.440676914063e-01,4.986009878906e-02,1.210213641016e-01,5.475015015625e-02,4.716498062500e-02,1.449277312891e-01,1.194912056250e-01,8.304843285156e-02,6.142342640625e-02,9.851751562500e-02,1.363178701562e-01,1.235742197266e-01,1.265669564062e-01,6.576196289063e-03,8.415438378906e-02,1.135479384766e-01,8.358965160156e-02,8.287201562500e-02,1.486873600000e-01,1.460625078516e-01,5.443180628906e-02,7.464507015625e-02
5.806292640625e-02,5.864873062500e-02,6.218789062500e-02,0.000000000000e+00,1.449896006250e-01,3.482475156250e-03,1.606206006250e-01,7.589676601562e-03,3.478787851562e-03,9.459993906250e-03,5.716881000000e-02,6.005869222656e-02,9.503732910156e-02,1.931752515625e-02,1.908542250000e-02,2.185407847656e-02,5.796658140625e-02,1.576685556250e-01,4.248493910156e-02,1.621961441406e-02,6.207260816406e-02,6.135529000000e-02,2.480040000000e-03,4.238708910156e-02,1.473168328516e-01,1.600400025000e-01,3.820070250000e-02,3.368351406250e-03,5.867560000000e-03,3.729392226562e-03,1.422421225000e-01,5.934400503906e-02,4.855412250000e-02,1.628879150391e-01,1.015935939063e-01,3.004410156250e-03,2.701400625000e-03,2.440977539062e-03,9.792205562500e-02,5.676008441406e-02,2.842889101562e-03,9.955602562500e-02,9.854498160156e-02,1.616793837891e-01,3.777435191406e-02,1.014263256250e-01,1.245428212891e-01,1.477297269141e-01,1.008459414063e-01,2.406515664063e-03,1.553443689062e-01,3.773306250000e-02,1.604453094141e-01,8.874441000000e-02,1.608561422266e-01,4.413150562500e-02,3.846256410156e-02,1.324823503516e-01,4.120646253906e-02,5.825283941406e-02,1.623535922266e-01,1.571032314063e-01,4.792815562500e-02,4.193024097656e-02,1.614432400000e-01,2.288426406250e-03,9.737130191406e-02,2.822929726562e-03,2.568589101562e-03,7.475439515625e-02,1.589118564062e-01,9.796900000000e-02,1.576139625391e-01,4.223375156250e-03,1.619157001563e-01,1.916797851563e-03,1.618201472266e-01,1.602250791016e-01,2.557198476563e-03,1.304383514062e-01,1.617246225000e-01,1.310892539063e-01,5.513062500000e-03,1.619760639062e-01,3.811768140625e-02,1.597401056250e-01,1.587723639062e-01,4.047389535156e-02,1.319369409766e-01,4.167722250000e-02,4.100118765625e-02,1.509953878516e-01,1.211475039062e-01,8.029076441406e-02,5.604464390625e-02,1.055112806250e-01,1.510099600000e-01,1.317553878516e-01,1.324960000000e-01,5.671839941406e-02,8.929264535156e-02,1.293616097266e-01,9.049944097656e-02,8.999250015625e-02,1.599100126563e-01,1.591361691016e-01,4.338628628906e-02,8.210625156250e-03
1.331702556250e-01,1.320959025000e-01,1.233151014062e-01,1.449896006250e-01,0.000000000000e+00,1.368537539062e-01,1.141257306250e-01,1.389751800391e-01,1.501223456641e-01,1.357277701562e-01,1.357646139063e-01,1.351619269141e-01,8.323585628906e-02,1.334349576562e-01,1.372887756250e-01,1.338873837891e-01,1.379286751562e-01,1.162383789063e-01,1.347945331641e-01,1.161403800391e-01,1.280253125391e-01,1.288720251563e-01,1.465741225000e-01,1.188051641016e-01,3.679180664063e-03,1.220716251563e-01,1.281550501563e-01,1.377616014063e-01,1.312522326562e-01,1.390590712891e-01,9.046387656250e-03,1.352630478516e-01,6.305748765625e-02,1.265447222266e-01,8.299440765625e-02,1.406343751563e-01,1.330699201562e-01,1.434278916016e-01,9.666658265625e-02,1.417381316016e-01,1.443572531641e-01,1.334349576562e-01,1.295865003516e-01,1.264469150391e-01,1.266603612891e-01,1.328055806250e-01,2.100869066406e-02,2.543310976562e-03,7.939715062500e-02,1.422374081641e-01,1.187233164063e-01,1.232361025000e-01,1.270699697266e-01,8.563670640625e-02,1.250285400391e-01,1.170580689062e-01,1.270610581641e-01,1.323004222266e-01,1.213085362891e-01,1.403017484766e-01,1.286253394141e-01,1.222900900000e-01,1.279761189062e-01,1.347761766016e-01,1.264691406250e-01,1.471201914062e-01,9.449091753906e-02,1.448230594141e-01,1.470099378516e-01,9.409556250000e-02,1.206433389063e-01,9.704003765625e-02,1.245516441016e-01,1.431203476563e-01,1.252363626563e-01,1.444617566016e-01,1.270343253516e-01,1.257012706641e-01,1.445377828516e-01,1.284595201563e-01,1.247149225000e-01,1.284684806250e-01,1.409720889062e-01,1.276275625000e-01,1.297710564063e-01,1.219668314062e-01,1.231659025000e-01,1.302533212891e-01,1.274445375391e-01,1.349184726562e-01,1.215045306250e-01,1.397124228516e-01,1.407187656250e-01,1.377940800391e-01,1.329422751563e-01,1.212519451562e-01,3.757690000000e-03,1.296405031641e-01,1.320504751562e-01,1.472688594141e-01,8.781961816406e-02,1.325824641016e-01,8.809395003906e-02,8.753461890625e-02,1.234468225000e-01,1.236269550391e-01,1.347027628516e-01,1.528907751562e-01
5.462153265625e-02,5.476185015625e-02,5.615715062500e-02,3.482475156250e-03,1.368537539062e-01,0.000000000000e+00,1.552261501562e-01,6.153421914063e-03,3.854081601562e-03,7.452005625000e-03,5.186436890625e-02,5.299491753906e-02,8.281085347656e-02,1.993038062500e-02,2.054922250000e-02,2.208010253906e-02,5.593225000000e-02,1.506604225000e-01,3.883116566406e-02,1.625784378906e-02,5.638547066406e-02,5.469166890625e-02,2.979795156250e-03,3.785699847656e-02,1.333938659766e-01,1.442385451563e-01,3.398953140625e-02,1.432622500000e-03,3.264693906250e-03,4.225812539063e-03,1.249534126563e-01,4.915920410156e-02,4.196352250000e-02,1.563559878516e-01,9.070638062500e-02,2.340140625000e-03,6.332180625000e-03,2.285437539063e-03,8.875185765625e-02,4.694534722656e-02,1.126860976563e-03,8.799380640625e-02,9.144954003906e-02,1.552803281641e-01,3.423656347656e-02,9.030025000000e-02,1.070230331641e-01,1.330015312891e-01,9.241600000000e-02,3.309844726562e-03,1.429879689063e-01,3.246753515625e-02,1.486632609766e-01,8.058501562500e-02,1.532282094141e-01,3.670577015625e-02,3.426895160156e-02,1.206737328516e-01,3.521486816406e-02,5.223795941406e-02,1.560003134766e-01,1.406156251562e-01,4.304587562500e-02,4.031813003906e-02,1.460004100000e-01,1.979137656250e-03,8.668240035156e-02,2.420025039063e-03,2.413879726563e-03,6.608755562500e-02,1.421290000000e-01,8.916196000000e-02,1.451467128516e-01,4.964963906250e-03,1.463636306250e-01,1.904776914063e-03,1.461771847266e-01,1.448706328516e-01,2.560992539062e-03,1.212171264062e-01,1.522560400000e-01,1.218097251563e-01,6.258787656250e-03,1.475136056250e-01,3.361722250000e-02,1.439159064062e-01,1.429974225000e-01,3.622598472656e-02,1.215088878516e-01,3.942210250000e-02,3.661960640625e-02,1.409486234766e-01,1.131733701563e-01,7.588991910156e-02,5.196120250000e-02,9.408789390625e-02,1.366134001563e-01,1.210561547266e-01,1.197592539063e-01,5.325421597656e-02,8.380663128906e-02,1.224781259766e-01,8.257361441406e-02,8.069860562500e-02,1.461150625000e-01,1.442432925391e-01,4.166956722656e-02,8.909000156250e-03
1.459622025000e-01,1.446375976563e-01,1.381794756250e-01,1.606206006250e-01,1.141257306250e-01,1.552261501562e-01,0.000000000000e+00,1.466459156641e-01,1.620314072266e-01,1.451229025000e-01,1.492759814063e-01,1.515398916016e-01,8.721316410156e-02,1.044016876563e-01,1.104399056250e-01,1.070066766016e-01,1.415546564063e-01,2.490010000000e-03,1.509759594141e-01,1.259407016016e-01,1.450324409766e-01,1.436504751562e-01,1.616643056250e-01,1.322731437891e-01,1.203873134766e-01,5.981088906250e-03,1.412444306250e-01,1.532918256250e-01,1.484946225000e-01,1.532869316016e-01,1.180008376562e-01,1.495417237891e-01,1.245648789063e-01,2.081070351563e-03,8.254847265625e-02,1.564696914062e-01,1.463923251563e-01,1.594854144141e-01,1.007903756250e-01,1.592857987891e-01,1.594255166016e-01,1.427517306250e-01,1.424260425391e-01,2.567322226563e-03,1.386491769141e-01,1.432717126562e-01,1.032939425391e-01,1.216483603516e-01,8.072701562500e-02,1.571676469141e-01,4.828512656250e-03,1.373536251563e-01,6.770204101562e-03,9.119645015625e-02,3.138100351563e-03,1.274757764063e-01,1.400116078516e-01,1.403017484766e-01,1.363778737891e-01,1.558127597266e-01,7.065453164062e-03,8.210625156250e-03,1.417051914062e-01,1.509953878516e-01,7.905432656250e-03,1.588719951562e-01,1.004374941016e-01,1.572172062891e-01,1.599650019141e-01,1.005286289063e-01,6.146560000000e-03,1.011717056250e-01,5.972391601562e-03,1.547340564063e-01,7.430440000000e-03,1.628072062891e-01,7.219688476562e-03,7.926563476563e-03,1.601150206641e-01,1.375019101562e-01,6.591410156250e-03,1.378080006250e-01,1.535954076562e-01,7.387402500000e-03,1.423647226562e-01,5.890562500000e-03,8.206095156250e-03,1.406671906641e-01,1.368121391016e-01,1.517589414062e-01,1.379565306250e-01,8.747915347656e-02,8.134617015625e-02,1.528761125391e-01,1.464018906250e-01,1.456376406250e-01,1.247149225000e-01,1.391523134766e-01,1.403719889062e-01,1.610667722266e-01,9.766015628906e-02,1.407234547266e-01,9.839592660156e-02,9.794552640625e-02,3.613512656250e-03,8.009131289062e-03,1.503646034766e-01,1.407844201563e-01
5.584064378906e-02,5.512810503906e-02,5.892452816406e-02,7.589676601562e-03,1.389751800391e-01,6.153421914063e-03,1.466459156641e-01,0.000000000000e+00,2.336513906250e-03,3.284006289063e-03,5.661722816406e-02,5.733031640625e-02,7.615530140625e-02,2.120118003906e-02,2.099782128906e-02,2.152455765625e-02,5.250112972656e-02,1.418605144141e-01,4.873056250000e-02,1.514130250000e-02,5.990868140625e-02,5.829508441406e-02,5.521418789063e-03,4.366010250000e-02,1.304564101563e-01,1.479796641016e-01,4.214039160156e-02,6.079125976563e-03,7.520141601562e-03,6.581265625000e-03,1.221895719141e-01,5.517801000000e-02,4.332902441406e-02,1.518466056250e-01,9.283066410156e-02,5.335389414063e-03,7.844423476563e-03,5.664443906250e-03,9.073273535156e-02,5.954210015625e-02,6.187788906250e-03,9.467544378906e-02,9.802378265625e-02,1.495658939062e-01,4.159560250000e-02,9.495257066406e-02,1.044744006250e-01,1.368630025000e-01,9.570128941406e-02,6.565050625000e-03,1.366919541016e-01,4.135376441406e-02,1.505634006250e-01,8.123568785156e-02,1.463731951563e-01,3.912731253906e-02,4.240510562500e-02,1.265669564062e-01,4.518813062500e-02,5.868506250000e-02,1.544195264063e-01,1.351895016016e-01,4.781602222656e-02,4.928400000000e-02,1.481528212891e-01,4.958800351563e-03,9.244640250000e-02,4.859832656250e-03,5.126560000000e-03,6.895547753906e-02,1.453277353516e-01,9.080805566406e-02,1.464975625000e-01,3.968212539062e-03,1.476336534766e-01,7.026630625000e-03,1.529494326562e-01,1.471297806250e-01,6.870337656250e-03,1.272928603516e-01,1.500836025391e-01,1.278822300391e-01,4.746348789063e-03,1.509565322266e-01,4.230477660156e-02,1.490973422266e-01,1.421996962891e-01,4.417353062500e-02,1.256525256250e-01,5.032450972656e-02,4.644833160156e-02,1.425062500000e-01,1.212650034766e-01,8.554162562500e-02,5.786730941406e-02,9.892990722656e-02,1.384909706641e-01,1.293301406250e-01,1.255772109766e-01,5.315330250000e-02,8.514724000000e-02,1.267627014063e-01,8.587830250000e-02,8.491760253906e-02,1.450324409766e-01,1.460195156250e-01,4.837800250000e-02,6.098633789063e-03
5.888205566406e-02,5.940492222656e-02,6.468438472656e-02,3.478787851562e-03,1.501223456641e-01,3.854081601562e-03,1.620314072266e-01,2.336513906250e-03,0.000000000000e+00,3.121317226563e-03,5.831319410156e-02,5.754601265625e-02,9.392692562500e-02,1.934707128906e-02,1.902847816406e-02,2.168992562500e-02,5.543375941406e-02,1.571081859766e-01,4.678028265625e-02,2.178945015625e-02,6.359853515625e-02,6.362060347656e-02,2.118875976563e-03,4.575321000000e-02,1.453325006250e-01,1.588769775391e-01,3.995751128906e-02,3.395247226563e-03,6.098633789063e-03,4.719690000000e-03,1.421714156641e-01,5.902470250000e-02,4.821592535156e-02,1.627517306250e-01,1.010802797266e-01,2.692961289063e-03,8.125895664062e-03,2.520040000000e-03,9.603413628906e-02,5.829206640625e-02,3.018128906250e-03,9.776956410156e-02,1.009968400000e-01,1.607208100000e-01,3.964081000000e-02,9.839592660156e-02,1.250329600000e-01,1.491890625000e-01,1.040344706641e-01,3.364000000000e-03,1.567813519141e-01,3.948417378906e-02,1.613227225000e-01,9.183551441406e-02,1.595303451563e-01,4.263450660156e-02,4.056699515625e-02,1.339285514063e-01,4.439975765625e-02,5.935314062500e-02,1.625198439062e-01,1.528956628516e-01,5.290862535156e-02,4.770402015625e-02,1.590563953516e-01,1.684589414062e-03,9.855675390625e-02,2.089632656250e-03,1.846850625000e-03,7.266731097656e-02,1.571180953516e-01,9.598765785156e-02,1.549209600000e-01,2.672243789062e-03,1.585881284766e-01,3.388695156250e-03,1.621874256250e-01,1.580658806250e-01,3.379968906250e-03,1.355206172266e-01,1.608160378516e-01,1.360180500391e-01,3.829289101562e-03,1.600250009766e-01,3.937992191406e-02,1.583094891016e-01,1.555267109766e-01,4.164660562500e-02,1.364194225000e-01,4.804590003906e-02,4.523331410156e-02,1.474080039063e-01,1.227319847266e-01,8.365833140625e-02,5.638547066406e-02,1.044057266016e-01,1.510051025391e-01,1.373258306250e-01,1.328374697266e-01,5.006406250000e-02,9.024767015625e-02,1.335993876563e-01,9.155919515625e-02,9.130595347656e-02,1.569892978516e-01,1.570834139062e-01,4.621425062500e-02,2.702050351563e-03
5.647158140625e-02,5.571960250000e-02,5.895184000000e-02,9.459993906250e-03,1.357277701562e-01,7.452005625000e-03,1.451229025000e-01,3.284006289063e-03,3.121317226563e-03,0.000000000000e+00,5.716881000000e-02,5.833734472656e-02,7.168002222656e-02,2.201514062500e-02,2.260512250000e-02,2.271614160156e-02,5.310144140625e-02,1.407187656250e-01,4.934784566406e-02,1.415356347656e-02,5.958786128906e-02,5.770204515625e-02,7.269693906250e-03,4.448671910156e-02,1.278911703516e-01,1.442100625000e-01,4.397409000000e-02,7.755003906250e-03,8.852457656250e-03,8.352817539062e-03,1.186888626563e-01,5.457188003906e-02,4.296810765625e-02,1.508302859766e-01,9.146844140625e-02,6.874482656250e-03,8.758620156250e-03,7.292092539063e-03,8.893069515625e-02,5.941101566406e-02,7.975606289063e-03,9.245400390625e-02,9.678709878906e-02,1.484994394141e-01,4.262934472656e-02,9.385798140625e-02,9.990735660156e-02,1.337959228516e-01,9.397290250000e-02,8.585180664062e-03,1.336633600000e-01,4.195328062500e-02,1.491552675391e-01,7.943237640625e-02,1.455184072266e-01,4.015515015625e-02,4.367316285156e-02,1.240404375391e-01,4.576657972656e-02,5.938055160156e-02,1.505003531641e-01,1.321504256250e-01,4.841100062500e-02,5.109012597656e-02,1.458953514062e-01,6.756840000000e-03,8.968901910156e-02,6.741436289063e-03,7.164564414063e-03,6.736620250000e-02,1.417616626563e-01,8.921422265625e-02,1.426714541016e-01,5.424322500000e-03,1.451705251562e-01,8.451354726563e-03,1.493870812891e-01,1.448611175391e-01,8.846578164062e-03,1.258298256250e-01,1.489381056250e-01,1.262380900000e-01,6.015941406250e-03,1.487066406250e-01,4.418404000000e-02,1.450848100000e-01,1.397077506250e-01,4.600756878906e-02,1.240932722266e-01,5.124564062500e-02,4.717584000000e-02,1.396376766016e-01,1.183876056250e-01,8.521655660156e-02,5.883656640625e-02,9.811773140625e-02,1.351297600000e-01,1.274802394141e-01,1.239128001563e-01,5.453684472656e-02,8.396592847656e-02,1.246398894141e-01,8.474284878906e-02,8.334047265625e-02,1.417334256250e-01,1.404890953516e-01,5.047043066406e-02,7.711035156250e-03
